"","species","x","y"
"16226","Mephitis mephitis",-96.727408,30.561028
"16227","Mephitis mephitis",-117.203461,33.995858
"16228","Mephitis mephitis",-117.358564,33.844262
"16229","Mephitis mephitis",-71.253227,42.364531
"16230","Mephitis mephitis",-117.398168,33.988851
"16231","Mephitis mephitis",-97.759567,30.545321
"16232","Mephitis mephitis",-117.380415,33.825705
"16233","Mephitis mephitis",-117.257299,33.947426
"16234","Mephitis mephitis",-117.281332,33.842645
"16235","Mephitis mephitis",-117.306059,33.864671
"16236","Mephitis mephitis",-117.329378,33.949776
"16237","Mephitis mephitis",-117.246665,33.85629
"16238","Mephitis mephitis",-117.367732,33.887436
"16239","Mephitis mephitis",-117.329704,33.990756
"16240","Mephitis mephitis",-71.048492,42.39217
"16241","Mephitis mephitis",-117.259318,33.809191
"16242","Mephitis mephitis",-117.261584,33.854058
"16243","Mephitis mephitis",-97.080353,30.849887
"16244","Mephitis mephitis",-71.260696,42.365284
"16245","Mephitis mephitis",-117.255311,33.951423
"16246","Mephitis mephitis",-117.275532,33.961111
"16247","Mephitis mephitis",-97.100997,30.855275
"16248","Mephitis mephitis",-117.2891,33.844343
"16249","Mephitis mephitis",-117.325439,33.936015
"16250","Mephitis mephitis",-117.302777,33.950973
"16251","Mephitis mephitis",-102.561082,32.944328
"16252","Mephitis mephitis",-72.182143,43.814758
"16253","Mephitis mephitis",-97.040192,30.848847
"16254","Mephitis mephitis",-117.228106,33.873643
"16255","Mephitis mephitis",-117.418811,33.980999
"16256","Mephitis mephitis",-97.177253,30.904163
"16257","Mephitis mephitis",-117.388197,33.866597
"16258","Mephitis mephitis",-117.357951,33.838512
"16259","Mephitis mephitis",-97.178162,30.90483
"16260","Mephitis mephitis",-121.1948,44.392464
"16261","Mephitis mephitis",-117.20496,33.892552
"16262","Mephitis mephitis",-89.35356,41.919813
"16263","Mephitis mephitis",-96.419861,28.733589
"16264","Mephitis mephitis",-117.208943,33.94481
"16265","Mephitis mephitis",-117.239256,33.824916
"16266","Mephitis mephitis",-117.318321,33.894608
"16267","Mephitis mephitis",-117.3152,33.895938
"16268","Mephitis mephitis",-117.285879,33.844901
"16269","Mephitis mephitis",-117.311591,33.880049
"16270","Mephitis mephitis",-117.246854,33.872965
"16271","Mephitis mephitis",-117.357939,33.800335
"16272","Mephitis mephitis",-117.301018,33.932532
"16273","Mephitis mephitis",-71.654458,42.47013
"16274","Mephitis mephitis",-117.295803,33.995481
"16275","Mephitis mephitis",-118.342924,33.826821
"16276","Mephitis mephitis",-97.095933,30.853978
"16277","Mephitis mephitis",-117.394334,33.973842
"16278","Mephitis mephitis",-79.02059,36.515686
"16279","Mephitis mephitis",-72.108288,43.944543
"16280","Mephitis mephitis",-123.654745,46.147147
"16281","Mephitis mephitis",-117.213379,33.898517
"16282","Mephitis mephitis",-117.384606,33.983493
"16283","Mephitis mephitis",-97.095536,30.853828
"16284","Mephitis mephitis",-122.048524,36.962831
"16285","Mephitis mephitis",-117.233823,33.857465
"16286","Mephitis mephitis",-117.233358,33.867165
"16287","Mephitis mephitis",-95.859301,29.975999
"16288","Mephitis mephitis",-117.23846,33.936464
"16289","Mephitis mephitis",-117.26598,33.898596
"16290","Mephitis mephitis",-77.06077,43.021888
"16291","Mephitis mephitis",-95.94728,32.273723
"16292","Mephitis mephitis",-73.231148,44.492143
"16293","Mephitis mephitis",-117.324341,33.800732
"16294","Mephitis mephitis",-97.261537,30.961655
"16295","Mephitis mephitis",-117.221816,33.846478
"16296","Mephitis mephitis",-123.887033,43.003308
"16297","Mephitis mephitis",-117.239402,33.890249
"16298","Mephitis mephitis",-117.335402,33.943703
"16299","Mephitis mephitis",-117.338253,33.96511
"16300","Mephitis mephitis",-117.219057,33.96813
"16301","Mephitis mephitis",-77.965444,41.715582
"16302","Mephitis mephitis",-117.255002,33.831699
"16303","Mephitis mephitis",-117.34184,33.826599
"16304","Mephitis mephitis",-117.334475,33.881669
"16305","Mephitis mephitis",-117.216945,33.971225
"16306","Mephitis mephitis",-117.266982,33.814668
"16307","Mephitis mephitis",-117.356022,33.906111
"16308","Mephitis mephitis",-117.352826,33.918289
"16309","Mephitis mephitis",-117.371158,33.816486
"16310","Mephitis mephitis",-117.377254,33.857042
"16311","Mephitis mephitis",-117.248606,33.925721
"16312","Mephitis mephitis",-97.100639,30.85515
"16313","Mephitis mephitis",-117.330099,33.99838
"16314","Mephitis mephitis",-117.211402,33.854491
"16315","Mephitis mephitis",-96.198056,43.069722
"16316","Mephitis mephitis",-117.206647,33.800246
"16317","Mephitis mephitis",-117.330821,33.986229
"16318","Mephitis mephitis",-117.300735,33.887767
"16319","Mephitis mephitis",-117.214594,33.969056
"16320","Mephitis mephitis",-117.232528,33.861215
"16321","Mephitis mephitis",-96.506661,33.272887
"16322","Mephitis mephitis",-117.212957,33.875384
"16323","Mephitis mephitis",-117.254355,33.949889
"16324","Mephitis mephitis",-117.278878,33.908511
"16325","Mephitis mephitis",-117.384681,33.807052
"16326","Mephitis mephitis",-117.229286,33.904637
"16327","Mephitis mephitis",-117.361942,33.813094
"16328","Mephitis mephitis",-117.262566,33.83521
"16329","Mephitis mephitis",-117.226709,33.91641
"16330","Mephitis mephitis",-117.30066,33.842197
"16331","Mephitis mephitis",-122.362644,37.926091
"16332","Mephitis mephitis",-117.253753,33.893691
"16333","Mephitis mephitis",-117.360863,33.946825
"16334","Mephitis mephitis",-117.224124,33.876002
"16335","Mephitis mephitis",-117.232173,33.966983
"16336","Mephitis mephitis",-96.914422,30.778662
"16337","Mephitis mephitis",-98.344246,31.169832
"16338","Mephitis mephitis",-123.654734,46.147151
"16339","Mephitis mephitis",-81.5853,41.567556
"16340","Mephitis mephitis",-122.524116,37.96519
"16341","Mephitis mephitis",-98.527641,31.218624
"16342","Mephitis mephitis",-96.739571,31.397085
"16343","Mephitis mephitis",-81.12555,37.808147
"16344","Mephitis mephitis",-117.098026,32.649328
"16345","Mephitis mephitis",-83.068159,40.015638
"16346","Mephitis mephitis",-100.638083,30.70878
"16347","Mephitis mephitis",-77.427287,39.469725
"16348","Mephitis mephitis",-100.67788,31.348142
"16349","Mephitis mephitis",-117.24482,32.68757
"16350","Mephitis mephitis",-71.647195,42.376245
"16351","Mephitis mephitis",-100.209838,31.417137
"16352","Mephitis mephitis",-92.451377,36.261095
"16353","Mephitis mephitis",-123.21401,43.236418
"16354","Mephitis mephitis",-116.569066,32.839577
"16355","Mephitis mephitis",-95.79535,30.670038
"16356","Mephitis mephitis",-79.142821,36.036474
"16357","Mephitis mephitis",-72.518435,43.818312
"16358","Mephitis mephitis",-88.739469,41.94029
"16359","Mephitis mephitis",-71.845497,42.763813
"16360","Mephitis mephitis",-99.903922,32.091656
"16361","Mephitis mephitis",-98.548203,29.814591
"16362","Mephitis mephitis",-122.495955,37.503913
"16363","Mephitis mephitis",-71.170753,42.336503
"16364","Mephitis mephitis",-122.153664,37.64542
"16365","Mephitis mephitis",-99.812562,31.216508
"16366","Mephitis mephitis",-97.425833,31.129756
"16367","Mephitis mephitis",-76.758202,42.443508
"16368","Mephitis mephitis",-100.63543,30.722058
"16369","Mephitis mephitis",-98.361435,31.180735
"16370","Mephitis mephitis",-80.231922,39.06869
"16371","Mephitis mephitis",-76.492837,42.441405
"16372","Mephitis mephitis",-121.681029,37.954623
"16373","Mephitis mephitis",-88.799265,41.896709
"16374","Mephitis mephitis",-98.441877,29.543448
"16375","Mephitis mephitis",-84.693514,39.294704
"16376","Mephitis mephitis",-100.912095,32.334308
"16377","Mephitis mephitis",-81.125258,37.806538
"16378","Mephitis mephitis",-99.991699,31.232914
"16379","Mephitis mephitis",-87.719262,41.957213
"16380","Mephitis mephitis",-96.891783,30.175474
"16381","Mephitis mephitis",-71.830681,42.280799
"16382","Mephitis mephitis",-70.26836,41.705362
"16383","Mephitis mephitis",-98.621475,29.587705
"16384","Mephitis mephitis",-105.347,32.915383
"16385","Mephitis mephitis",-100.002122,31.345717
"16386","Mephitis mephitis",-98.786523,29.501266
"16387","Mephitis mephitis",-117.24575,32.694345
"16388","Mephitis mephitis",-116.968535,32.85248
"16389","Mephitis mephitis",-83.419998,35.739043
"16390","Mephitis mephitis",-98.609166,31.268578
"16391","Mephitis mephitis",-88.706212,41.837952
"16392","Mephitis mephitis",-98.329552,31.157896
"16393","Mephitis mephitis",-116.52484,33.083644
"16394","Mephitis mephitis",-118.357549,34.019257
"16395","Mephitis mephitis",-99.522096,32.417613
"16396","Mephitis mephitis",-76.373211,42.39312
"16397","Mephitis mephitis",-88.728072,41.808081
"16398","Mephitis mephitis",-122.531713,37.709458
"16399","Mephitis mephitis",-100.547492,31.022786
"16400","Mephitis mephitis",-81.513469,41.012089
"16401","Mephitis mephitis",-72.601736,44.991267
"16402","Mephitis mephitis",-117.288847,33.991854
"16403","Mephitis mephitis",-72.601812,44.991282
"16404","Mephitis mephitis",-117.329587,47.555798
"16405","Mephitis mephitis",-97.384349,26.193973
"16406","Mephitis mephitis",-121.365781,37.930991
"16407","Mephitis mephitis",-100.62182,30.780967
"16408","Mephitis mephitis",-100.775528,31.318733
"16409","Mephitis mephitis",-77.962426,41.717288
"16410","Mephitis mephitis",-85.769337,34.439408
"16411","Mephitis mephitis",-76.372901,42.392592
"16412","Mephitis mephitis",-97.780155,30.571452
"16413","Mephitis mephitis",-96.732256,36.503939
"16414","Mephitis mephitis",-122.065819,36.950538
"16415","Mephitis mephitis",-97.257255,30.807672
"16416","Mephitis mephitis",-123.81223,39.407007
"16417","Mephitis mephitis",-116.969604,32.848307
"16418","Mephitis mephitis",-123.467972,43.264213
"16419","Mephitis mephitis",-96.960425,30.673267
"16420","Mephitis mephitis",-72.224404,43.889357
"16421","Mephitis mephitis",-98.392778,29.800555
"16422","Mephitis mephitis",-118.32222,33.804722
"16423","Mephitis mephitis",-76.115404,43.03696
"16424","Mephitis mephitis",-71.362878,42.306831
"16425","Mephitis mephitis",-83.025008,40.15184
"16426","Mephitis mephitis",-72.574738,42.33102
"16427","Mephitis mephitis",-97.385362,28.660725
"16428","Mephitis mephitis",-71.448018,42.434538
"16429","Mephitis mephitis",-100.622322,31.37022
"16430","Mephitis mephitis",-96.833083,30.686747
"16431","Mephitis mephitis",-99.499011,30.109165
"16432","Mephitis mephitis",-105.746583,32.952575
"16433","Mephitis mephitis",-95.714563,29.648908
"16434","Mephitis mephitis",-77.898262,40.787565
"16435","Mephitis mephitis",-70.658723,41.527679
"16436","Mephitis mephitis",-96.904113,30.695087
"16437","Mephitis mephitis",-111.955956,40.93023
"16438","Mephitis mephitis",-123.654734,46.147131
"16439","Mephitis mephitis",-96.904105,30.695125
"16440","Mephitis mephitis",-71.253429,42.367233
"16441","Mephitis mephitis",-68.640943,44.933891
"16442","Mephitis mephitis",-98.367298,26.176055
"16443","Mephitis mephitis",-96.729522,32.922092
"16444","Mephitis mephitis",-98.229732,26.177291
"16445","Mephitis mephitis",-100.624108,30.747108
"16446","Mephitis mephitis",-122.163033,37.425095
"16447","Mephitis mephitis",-123.211151,44.496585
"16448","Mephitis mephitis",-97.122589,30.74563
"16449","Mephitis mephitis",-98.62143,29.587722
"16450","Mephitis mephitis",-98.508051,30.014336
"16451","Mephitis mephitis",-99.811883,31.21647
"16452","Mephitis mephitis",-123.20394,44.42474
"16453","Mephitis mephitis",-99.384605,31.039147
"16454","Mephitis mephitis",-122.153642,37.645397
"16455","Mephitis mephitis",-124.128353,40.946932
"16456","Mephitis mephitis",-124.377848,40.631012
"16457","Mephitis mephitis",-111.904534,40.544658
"16458","Mephitis mephitis",-117.248917,32.70513
"16459","Mephitis mephitis",-96.426445,28.732815
"16460","Mephitis mephitis",-111.907483,40.57854
"16461","Mephitis mephitis",-68.992949,44.493741
"16462","Mephitis mephitis",-116.995339,32.666425
"16463","Mephitis mephitis",-118.656908,34.128066
"16464","Mephitis mephitis",-78.456845,40.674519
"16465","Mephitis mephitis",-73.231603,44.490485
"16466","Mephitis mephitis",-71.510458,42.413622
"16467","Mephitis mephitis",-116.617653,33.151137
"16468","Mephitis mephitis",-84.854201,34.605598
"16469","Mephitis mephitis",-97.625526,30.643669
"16470","Mephitis mephitis",-97.612971,30.644057
"16471","Mephitis mephitis",-97.625525,30.643677
"16472","Mephitis mephitis",-72.224363,43.888846
"16473","Mephitis mephitis",-74.240942,40.881095
"16474","Mephitis mephitis",-121.710988,38.629858
"16475","Mephitis mephitis",-123.46943,43.26381
"16476","Mephitis mephitis",-123.46939,43.26421
"16477","Mephitis mephitis",-80.789185,41.080205
"16478","Mephitis mephitis",-121.107475,37.328888
"16479","Mephitis mephitis",-77.434397,39.473339
"16480","Mephitis mephitis",-77.850851,37.492423
"16481","Mephitis mephitis",-79.953845,39.11881
"16482","Mephitis mephitis",-121.801347,37.508803
"16483","Mephitis mephitis",-72.502843,44.329085
"16484","Mephitis mephitis",-72.501767,44.328829
"16485","Mephitis mephitis",-97.759237,30.465033
"16486","Mephitis mephitis",-97.759181,30.465231
"16487","Mephitis mephitis",-120.618553,40.366625
"16488","Mephitis mephitis",-119.235643,35.267159
"16489","Mephitis mephitis",-98.481995,29.462667
"16490","Mephitis mephitis",-83.188121,42.494708
"16491","Mephitis mephitis",-122.268477,37.967098
"16492","Mephitis mephitis",-96.951233,30.889722
"16493","Mephitis mephitis",-122.886016,46.422934
"16494","Mephitis mephitis",-95.5776,29.983592
"16495","Mephitis mephitis",-92.972977,44.68791
"16496","Mephitis mephitis",-121.989091,37.411683
"16497","Mephitis mephitis",-121.50978,40.789944
"16498","Mephitis mephitis",-79.244907,36.803808
"16499","Mephitis mephitis",-119.917493,37.468949
"16500","Mephitis mephitis",-119.953611,37.524664
"16501","Mephitis mephitis",-122.177873,39.422082
"16502","Mephitis mephitis",-117.243981,32.813971
"16503","Mephitis mephitis",-95.048996,29.36956
"16504","Mephitis mephitis",-83.473942,41.773349
"16505","Mephitis mephitis",-119.191758,34.24295
"16506","Mephitis mephitis",-105.810547,32.924391
"16507","Mephitis mephitis",-77.228011,38.278839
"16508","Mephitis mephitis",-119.190872,34.242987
"16509","Mephitis mephitis",-104.804141,38.830311
"16510","Mephitis mephitis",-73.208318,42.018191
"16511","Mephitis mephitis",-81.642175,27.899967
"16512","Mephitis mephitis",-104.804051,38.830379
"16513","Mephitis mephitis",-95.873572,29.979813
"16514","Mephitis mephitis",-123.149411,44.054052
"16515","Mephitis mephitis",-122.216203,37.867825
"16516","Mephitis mephitis",-122.008243,37.908406
"16517","Mephitis mephitis",-89.441144,43.03095
"16518","Mephitis mephitis",-85.135283,35.028611
"16519","Mephitis mephitis",-122.455596,37.804214
"16520","Mephitis mephitis",-118.770025,35.037078
"16521","Mephitis mephitis",-84.804772,38.285808
"16522","Mephitis mephitis",-87.711469,41.794897
"16523","Mephitis mephitis",-85.76731,44.62908
"16524","Mephitis mephitis",-98.555072,34.092894
"16525","Mephitis mephitis",-95.949066,29.895271
"16526","Mephitis mephitis",-95.938271,29.874022
"16527","Mephitis mephitis",-114.382411,42.584967
"16528","Mephitis mephitis",-122.414559,38.533665
"16529","Mephitis mephitis",-122.170845,39.422123
"16530","Mephitis mephitis",-116.520009,32.695967
"16531","Mephitis mephitis",-98.367059,30.742244
"16532","Mephitis mephitis",-79.300954,40.485878
"16533","Mephitis mephitis",-119.841558,36.858997
"16534","Mephitis mephitis",-122.1158,37.805518
"16535","Mephitis mephitis",-117.379763,33.985718
"16536","Mephitis mephitis",-122.67484,38.574077
"16537","Mephitis mephitis",-117.109759,33.894398
"16538","Mephitis mephitis",-117.681873,33.698539
"16539","Mephitis mephitis",-117.679085,33.702512
"16540","Mephitis mephitis",-117.683116,33.697464
"16541","Mephitis mephitis",-121.228418,39.481634
"16542","Mephitis mephitis",-116.531347,32.714223
"16543","Mephitis mephitis",-122.207392,37.216329
"16544","Mephitis mephitis",-97.609085,27.857515
"16545","Mephitis mephitis",-88.861892,35.719372
"16546","Mephitis mephitis",-105.804633,32.962937
"16547","Mephitis mephitis",-76.372147,42.484134
"16548","Mephitis mephitis",-74.197652,40.862546
"16549","Mephitis mephitis",-123.232906,44.068226
"16550","Mephitis mephitis",-118.538214,34.061375
"16551","Mephitis mephitis",-122.116761,37.805575
"16552","Mephitis mephitis",-116.518489,32.702026
"16553","Mephitis mephitis",-92.526484,38.65934
"16554","Mephitis mephitis",-118.443604,34.138093
"16555","Mephitis mephitis",-86.603638,32.135712
"16556","Mephitis mephitis",-118.693929,34.099114
"16557","Mephitis mephitis",-67.572165,45.223403
"16558","Mephitis mephitis",-121.984239,37.185097
"16559","Mephitis mephitis",-113.647084,45.641393
"16560","Mephitis mephitis",-120.621796,40.362701
"16561","Mephitis mephitis",-121.984511,37.184991
"16562","Mephitis mephitis",-88.531478,31.087969
"16563","Mephitis mephitis",-94.42709,34.032635
"16564","Mephitis mephitis",-88.550719,31.049611
"16565","Mephitis mephitis",-98.643656,29.543229
"16566","Mephitis mephitis",-76.595996,42.665278
"16567","Mephitis mephitis",-121.601298,37.586123
"16568","Mephitis mephitis",-92.72205,47.109486
"16569","Mephitis mephitis",-81.953481,40.75886
"16570","Mephitis mephitis",-97.60939,30.7502
"16571","Mephitis mephitis",-117.175401,32.870298
"16572","Mephitis mephitis",-87.195686,39.027405
"16573","Mephitis mephitis",-97.50274,27.628258
"16574","Mephitis mephitis",-121.303195,38.942788
"16575","Mephitis mephitis",-117.196429,32.86289
"16576","Mephitis mephitis",-117.109859,32.54151
"16577","Mephitis mephitis",-72.939286,43.628906
"16578","Mephitis mephitis",-87.708711,41.977334
"16579","Mephitis mephitis",-72.353679,43.835639
"16580","Mephitis mephitis",-122.632413,38.43303
"16581","Mephitis mephitis",-101.804049,30.466702
"16582","Mephitis mephitis",-97.930273,30.501197
"16583","Mephitis mephitis",-74.583391,41.247648
"16584","Mephitis mephitis",-120.991657,40.665798
"16585","Mephitis mephitis",-121.539908,37.042518
"16586","Mephitis mephitis",-116.551713,32.830311
"16587","Mephitis mephitis",-120.62056,40.363354
"16588","Mephitis mephitis",-122.678463,38.560464
"16589","Mephitis mephitis",-98.721868,29.466795
"16590","Mephitis mephitis",-99.572022,36.554352
"16591","Mephitis mephitis",-95.910202,29.874176
"16592","Mephitis mephitis",-96.723367,30.556937
"16593","Mephitis mephitis",-97.648259,30.220574
"16594","Mephitis mephitis",-122.277197,37.914102
"16595","Mephitis mephitis",-124.149413,40.752488
"16596","Mephitis mephitis",-122.630639,38.429547
"16597","Mephitis mephitis",-97.130369,33.12553
"16598","Mephitis mephitis",-121.605077,38.653326
"16599","Mephitis mephitis",-123.653974,46.147292
"16600","Mephitis mephitis",-96.623013,32.655534
"16601","Mephitis mephitis",-73.981646,40.812132
"16602","Mephitis mephitis",-88.385034,47.01728
"16603","Mephitis mephitis",-119.827645,34.421092
"16604","Mephitis mephitis",-110.642326,45.959995
"16605","Mephitis mephitis",-104.757883,39.693583
"16606","Mephitis mephitis",-97.1502,27.915992
"16607","Mephitis mephitis",-77.437897,38.748867
"16608","Mephitis mephitis",-115.562572,33.170354
"16609","Mephitis mephitis",-95.662208,29.911567
"16610","Mephitis mephitis",-112.489314,34.524802
"16611","Mephitis mephitis",-73.250652,44.551183
"16612","Mephitis mephitis",-83.688553,42.276267
"16613","Mephitis mephitis",-70.281133,44.622453
"16614","Mephitis mephitis",-122.798612,38.039067
"16615","Mephitis mephitis",-97.731239,30.712798
"16616","Mephitis mephitis",-69.09226,44.232582
"16617","Mephitis mephitis",-94.702328,31.33342
"16618","Mephitis mephitis",-82.343688,27.423563
"16619","Mephitis mephitis",-74.416751,40.588715
"16620","Mephitis mephitis",-118.449212,35.086799
"16621","Mephitis mephitis",-96.583654,30.94012
"16622","Mephitis mephitis",-70.556265,41.457142
"16623","Mephitis mephitis",-122.758886,38.052335
"16624","Mephitis mephitis",-74.429113,40.201527
"16625","Mephitis mephitis",-98.329552,26.139475
"16626","Mephitis mephitis",-69.332122,44.602772
"16627","Mephitis mephitis",-117.109553,32.543482
"16628","Mephitis mephitis",-122.648493,38.245166
"16629","Mephitis mephitis",-74.439081,40.678061
"16630","Mephitis mephitis",-77.629762,43.126878
"16631","Mephitis mephitis",-100.70993,32.56493
"16632","Mephitis mephitis",-84.53366,42.709364
"16633","Mephitis mephitis",-117.612709,34.038091
"16634","Mephitis mephitis",-96.115776,30.123978
"16635","Mephitis mephitis",-96.066849,36.775764
"16636","Mephitis mephitis",-99.292816,32.178551
"16637","Mephitis mephitis",-118.495064,35.098458
"16638","Mephitis mephitis",-101.8293,33.505329
"16639","Mephitis mephitis",-98.114081,30.198592
"16640","Mephitis mephitis",-85.630739,34.996398
"16641","Mephitis mephitis",-99.43726,27.570281
"16642","Mephitis mephitis",-98.479088,29.452442
"16643","Mephitis mephitis",-97.587769,29.644987
"16644","Mephitis mephitis",-122.160275,39.42214
"16645","Mephitis mephitis",-93.308647,37.186753
"16646","Mephitis mephitis",-110.868187,31.70422
"16647","Mephitis mephitis",-98.479027,29.452393
"16648","Mephitis mephitis",-98.366195,26.178831
"16649","Mephitis mephitis",-100.426239,31.415996
"16650","Mephitis mephitis",-78.433085,37.414457
"16651","Mephitis mephitis",-96.378026,31.106768
"16652","Mephitis mephitis",-94.678345,31.799905
"16653","Mephitis mephitis",-118.287843,33.792805
"16654","Mephitis mephitis",-97.788704,31.530651
"16655","Mephitis mephitis",-123.654325,46.147407
"16656","Mephitis mephitis",-71.510276,42.413275
"16657","Mephitis mephitis",-70.56787,41.907885
"16658","Mephitis mephitis",-116.571771,32.829576
"16659","Mephitis mephitis",-87.665405,41.886575
"16660","Mephitis mephitis",-100.369438,30.08633
"16661","Mephitis mephitis",-97.826126,30.501538
"16662","Mephitis mephitis",-96.074463,30.121878
"16663","Mephitis mephitis",-72.23168,43.750328
"16664","Mephitis mephitis",-97.763588,27.287563
"16665","Mephitis mephitis",-92.855022,37.722357
"16666","Mephitis mephitis",-97.703564,48.471554
"16667","Mephitis mephitis",-96.529121,29.5529
"16668","Mephitis mephitis",-97.861585,30.216795
"16669","Mephitis mephitis",-72.66121,41.840101
"16670","Mephitis mephitis",-97.088275,36.146851
"16671","Mephitis mephitis",-96.845642,31.893286
"16672","Mephitis mephitis",-121.762075,37.171859
"16673","Mephitis mephitis",-117.024429,32.839212
"16674","Mephitis mephitis",-121.691687,37.960451
"16675","Mephitis mephitis",-83.805062,34.040403
"16676","Mephitis mephitis",-117.110623,32.542307
"16677","Mephitis mephitis",-97.325044,27.71323
"16678","Mephitis mephitis",-99.434578,27.570005
"16679","Mephitis mephitis",-98.325293,26.215907
"16680","Mephitis mephitis",-74.114048,40.679362
"16681","Mephitis mephitis",-118.28827,33.793187
"16682","Mephitis mephitis",-94.412894,37.502692
"16683","Mephitis mephitis",-97.811696,27.803472
"16684","Mephitis mephitis",-98.421835,27.593607
"16685","Mephitis mephitis",-100.426361,31.415878
"16686","Mephitis mephitis",-94.758317,31.777122
"16687","Mephitis mephitis",-91.998404,32.432135
"16688","Mephitis mephitis",-98.490883,29.408867
"16689","Mephitis mephitis",-118.609507,34.131029
"16690","Mephitis mephitis",-118.302893,33.750875
"16691","Mephitis mephitis",-118.388669,33.753116
"16692","Mephitis mephitis",-121.412103,37.037483
"16693","Mephitis mephitis",-94.972252,30.667961
"16694","Mephitis mephitis",-96.934312,30.81655
"16695","Mephitis mephitis",-116.85642,32.832167
"16696","Mephitis mephitis",-96.796678,30.635997
"16697","Mephitis mephitis",-123.079677,39.000147
"16698","Mephitis mephitis",-77.890913,40.807945
"16699","Mephitis mephitis",-97.122459,32.782692
"16700","Mephitis mephitis",-70.717003,43.171535
"16701","Mephitis mephitis",-122.709963,45.532712
"16702","Mephitis mephitis",-96.840003,30.696955
"16703","Mephitis mephitis",-97.919328,30.233222
"16704","Mephitis mephitis",-97.919095,30.489987
"16705","Mephitis mephitis",-94.694903,31.614996
"16706","Mephitis mephitis",-94.66372,31.632522
"16707","Mephitis mephitis",-98.753028,30.249422
"16708","Mephitis mephitis",-94.602108,31.583257
"16709","Mephitis mephitis",-118.38826,33.753465
"16710","Mephitis mephitis",-112.019552,34.752095
"16711","Mephitis mephitis",-79.622664,40.800021
"16712","Mephitis mephitis",-123.40903,43.447147
"16713","Mephitis mephitis",-78.541855,36.634212
"16714","Mephitis mephitis",-111.67962,33.402788
"16715","Mephitis mephitis",-97.120207,32.784528
"16716","Mephitis mephitis",-122.158038,39.432965
"16717","Mephitis mephitis",-93.779306,44.618919
"16718","Mephitis mephitis",-98.380962,30.709083
"16719","Mephitis mephitis",-100.492786,33.044098
"16720","Mephitis mephitis",-102.219516,33.588927
"16721","Mephitis mephitis",-98.398347,31.110053
"16722","Mephitis mephitis",-77.13578,38.439812
"16723","Mephitis mephitis",-97.122202,32.782603
"16724","Mephitis mephitis",-97.74967,30.334756
"16725","Mephitis mephitis",-119.052658,34.34935
"16726","Mephitis mephitis",-120.5364,35.430874
"16727","Mephitis mephitis",-93.183081,45.385997
"16728","Mephitis mephitis",-123.228131,39.067654
"16729","Mephitis mephitis",-101.82376,33.588626
"16730","Mephitis mephitis",-79.369367,42.475267
"16731","Mephitis mephitis",-97.979834,31.075181
"16732","Mephitis mephitis",-97.449028,30.145911
"16733","Mephitis mephitis",-97.32197,27.708613
"16734","Mephitis mephitis",-73.408546,41.577043
"16735","Mephitis mephitis",-94.729933,31.582492
"16736","Mephitis mephitis",-97.32594,27.709984
"16737","Mephitis mephitis",-110.841537,43.518222
"16738","Mephitis mephitis",-94.758195,31.77777
"16739","Mephitis mephitis",-118.505103,35.598635
"16740","Mephitis mephitis",-98.677715,29.593286
"16741","Mephitis mephitis",-98.625793,29.58395
"16742","Mephitis mephitis",-118.283945,34.157525
"16743","Mephitis mephitis",-118.142289,34.218333
"16744","Mephitis mephitis",-97.324756,27.713124
"16745","Mephitis mephitis",-94.619431,31.590138
"16746","Mephitis mephitis",-98.328324,29.664002
"16747","Mephitis mephitis",-90.330353,33.055017
"16748","Mephitis mephitis",-98.693087,29.457935
"16749","Mephitis mephitis",-100.667511,30.543442
"16750","Mephitis mephitis",-100.632477,30.729584
"16751","Mephitis mephitis",-123.294983,44.571788
"16752","Mephitis mephitis",-119.870481,37.455841
"16753","Mephitis mephitis",-100.621986,30.824341
"16754","Mephitis mephitis",-120.704273,38.736722
"16755","Mephitis mephitis",-121.961179,37.431263
"16756","Mephitis mephitis",-122.896837,39.120254
"16757","Mephitis mephitis",-123.002458,38.301222
"16758","Mephitis mephitis",-121.411964,37.037461
"16759","Mephitis mephitis",-100.285836,31.743887
"16760","Mephitis mephitis",-100.30535,31.547981
"16761","Mephitis mephitis",-100.48738,31.407787
"16762","Mephitis mephitis",-122.25428,37.85083
"16763","Mephitis mephitis",-68.993045,44.493681
"16764","Mephitis mephitis",-121.829476,36.267819
"16765","Mephitis mephitis",-99.6836,30.5399
"16766","Mephitis mephitis",-124.092975,40.785784
"16767","Mephitis mephitis",-124.093117,40.785758
"16768","Mephitis mephitis",-87.707608,41.980633
"16769","Mephitis mephitis",-122.258378,37.845337
"16770","Mephitis mephitis",-121.764313,37.634328
"16771","Mephitis mephitis",-119.343322,34.407045
"16772","Mephitis mephitis",-98.623535,29.584349
"16773","Mephitis mephitis",-73.890994,40.878086
"16774","Mephitis mephitis",-74.569542,39.440075
"16775","Mephitis mephitis",-96.81942,30.657928
"16776","Mephitis mephitis",-116.606774,33.077995
"16777","Mephitis mephitis",-72.765187,44.84803
"16778","Mephitis mephitis",-96.84765,30.707663
"16779","Mephitis mephitis",-122.250783,37.818022
"16780","Mephitis mephitis",-97.51321,29.999563
"16781","Mephitis mephitis",-97.87655,28.063925
"16782","Mephitis mephitis",-87.67357,42.05822
"16783","Mephitis mephitis",-70.846252,42.157688
"16784","Mephitis mephitis",-122.012266,37.904536
